Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0CFQq05zBENvvhImnjxJE9,"Piranha Surreal","Piranha Surreal","DJ Mimo Prod;MC Turtle;Victor JR",2024-02-07,101076,47,true,31iyzpt6ozhhinwi72azy6ryb6lu,2024-12-24T04:23:30Z,"funk","DJ Mimo Prod.",0.611,0.571,6,-4.85,1,0.0439,0.337,0,0.0764,0.572,134.199,4
spotify:track:2Doe6AaIpyDy4JvFTsxSDn,"Última Noite - Solo","Última Noite (Solo)","Léo Foguete;Acertei",2024-09-12,154553,68,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-03T23:01:31Z,"piseiro,forró,sertanejo,arrocha,agronejo","Acertei Produções",0.473,0.832,4,-5.633,0,0.0788,0.31,0,0.14,0.755,83.806,4
spotify:track:4yCaCU8oRB8Pcztid6D77d,"A NATA","A NATA","Som de Cria BR;TÁ RAUL EM BIGODE",2024-10-25,251239,0,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-04T08:41:29Z,"","Becos e Vielas RECORDS",0.568,0.59,4,-5.877,1,0.489,0.631,0,0.108,0.766,85.871,5
spotify:track:5kuUOpHZlZjL8b7HXkxRsm,"Luxúria","Pecado Capital","Xamã;Bagua Records;Neo Beats;Matuê",2018-05-24,185310,73,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-19T19:42:16Z,"hip hop brasileiro,trap brasileiro,trap funk,trap,boom bap","Baguá Records",0.737,0.564,7,-8.293,1,0.316,0.301,0,0.0985,0.684,140.075,4
spotify:track:4ssHL7bSnOAE7HjiuLx6Co,"Crack com Mussilon","333","Matuê",2024-09-09,154418,18,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-19T19:42:27Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","30PRAUM",0.767,0.803,6,-2.833,0,0.116,0.173,0,0.14,0.462,128.979,4
spotify:track:6VH6SBNNL2RVWwImq046ce,"Penélope Charmosa 2","Penélope Charmosa 2","Boladin 211;Dejinha;MC Rick;DJ AL4DDIN",2024-09-27,171692,69,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-20T20:10:00Z,"funk,trap funk,funk de bh,funk consciente,fado","Kave",0.839,0.64,9,-5.842,0,0.169,0.609,0,0.0361,0.923,130.022,4
spotify:track:7A03CjXLZG2Vf2mHrPJ8d1,"Gps","Gps","Mc Pw;DJ Lukinha",2020-06-03,155193,3,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-20T21:08:14Z,"funk de bh,funk,trap funk,funk consciente","mc pw",0.654,0.61,7,-2.942,0,0.0869,0.56,0.000197,0.0545,0.252,130.066,4
spotify:track:7DWAerOfnQXuvH84B4kx53,"TÁ TARDE","TÁ TARDE","Vulgo FK;BK;Murillo e LT no Beat;Fepache",2024-10-23,200586,57,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-01-29T21:39:14Z,"trap brasileiro,trap funk,trap,funk,hip hop brasileiro,boom bap,funk consciente","Som Livre",0.531,0.424,10,-10.151,0,0.2,0.688,0.00000775,0.117,0.515,127.898,4
spotify:track:7jCgslBhuPF61B6yk90VYb,"Sexta Feira Hoje Tem","Sexta Feira Hoje Tem","MC Ryan SP;Mc IG;DJ Japa NK;Nilo;Boladin 211;MC LUUKY;Mc Negão Original",2025-01-10,387711,74,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T18:46:12Z,"funk,funk consciente,trap funk,funk de bh,fado","WM Brazil",0.774,0.583,11,-4.495,0,0.468,0.282,0,0.108,0.48,129.798,4
spotify:track:06n87WQroP5WFD4aR45T8X,"Comedinha Ficou Bravo","É o Japa Nk Né Bebê","DJ Japa NK;Mc Negão Original;MC Meno K",2024-12-05,152355,69,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T18:52:04Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.772,0.761,1,-5.591,0,0.132,0.0332,0.0000275,0.478,0.51,130.046,4
spotify:track:4jUZymsR3lkia9wkP0o9cX,"MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL. 1)","DJ TOPO;Mc Livinho",2024-09-13,144923,35,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:25:22Z,"funk,funk carioca","DJ TOPO",0.64,0.588,2,-0.766,0,0.177,0.605,0.0000151,0.0979,0.379,162.568,5
spotify:track:3yCtRV7LMeGBpvSHDR8uMV,"Chapa Máxima","Chapa Máxima","Boladin 211;MC Rick;MC Leozinho ZS;CAO$;Dj Lv Mdp;Dj Vitin do Pc",2024-12-05,151384,63,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:25:45Z,"funk,trap funk,funk de bh,funk consciente,fado","WM Brazil",0.711,0.462,2,-8.206,1,0.594,0.263,0,0.12,0.685,77.763,4
spotify:track:1ZdNxrONzkrBkc8vTCED6j,"Mãe Natureza","Tipo Sedex","MC Neguinho BDP;MC Iguinho da Capital;Taramps",2023-08-31,184000,56,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:26:55Z,"funk consciente,funk","Rage Massive Records",0.805,0.514,8,-9.528,0,0.472,0.597,0,0.174,0.528,90.328,3
spotify:track:3gws5jf2l6PC3PZZMVPxmn,"Tiger Preta","Tiger Preta","Mc Lele JP",2019-08-23,207272,59,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:27:15Z,"funk,funk consciente,trap funk","GR6 Music",0.931,0.568,5,-2.6,0,0.252,0.479,0,0.0759,0.863,131.916,4
spotify:track:5AU2BAA0ZfCmLj52ryqP6Q,"Fica Empinada","Fica Empinada","MC Meno K;DJ Borest;Resumo Produtora",2023-03-23,154064,50,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:28:52Z,"funk,funk carioca,trap funk","Resumo Produtora",0.644,0.38,1,-8.118,0,0.377,0.809,0,0.0779,0.921,86.925,3
spotify:track:5ODJgSfWFajkPOzU4A3uXP,"O Terror Vai Tá de Volta","O Terror Vai Tá de Volta","Boladin 211;MC Rick;DJ AL4DDIN",2024-05-10,150821,57,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:29:02Z,"funk,trap funk,funk de bh,funk consciente,fado","Kave",0.78,0.435,0,-7.774,1,0.22,0.136,0.000586,0.185,0.548,129.982,4
spotify:track:5d9VjXqrh4CyjDjVKYnOqZ,"Nemo","Nemo","JayA Luuck;Pineapple StormTv;Jogzz",2019-12-07,216000,53,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:33:35Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Pineapple StormTV",0.761,0.636,8,-7.041,0,0.0536,0.325,0,0.0812,0.256,109.964,4
spotify:track:3Y3LVTjdbZ35hGLhvYJxAq,"Iluminado","Iluminado","Kawe;Original Quality",2020-05-28,200625,64,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T20:33:42Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","OQProduções",0.6,0.528,6,-7.713,0,0.434,0.0232,0.000962,0.0998,0.0847,120.115,4
spotify:track:6x6EA3N9xXgptSakS7VZUg,"FANTASMA (versão GORDÃO DO PC)","FANTASMA (versão GORDÃO DO PC)","GORDÃO DO PC;Mc Menor DN;Mc Leozin;Ana Laura Lopes",2024-12-11,171162,65,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-07T22:49:53Z,"funk de bh,funk,pop nacional","Alt Music",0.601,0.831,9,-1.794,0,0.142,0.638,0.00000268,0.131,0.419,85.389,5
spotify:track:1iSqfoUFnQwV0QW1EfUit8,"Suicidal","Melly vs. Melvin","YNW Melly",2019-11-22,222997,79,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-08T07:05:05Z,"rap melódico","P2019",0.735,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.004,4
spotify:track:361DsT1rBpJKIYVJNSP0pk,"Não Bebo Não Fumo Mais","Não Bebo Não Fumo Mais","MC Ryan SP;Mc IG;Mc Don Juan;Boladin 211;MC LUUKY;MC Neguinho do Kaxeta;Oldilla",2025-01-21,520615,62,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-10T20:59:48Z,"funk,funk consciente,trap funk,funk de bh,fado","WM Brazil",0.618,0.616,1,-7.324,0,0.348,0.181,0,0.122,0.35,129.698,4
spotify:track:3WxetTBTlpfyknxJfPQ7eQ,"Observando Essa Salada","Observando Essa Salada","MC Cebezinho;Dj Yuri Pedrada;Love Funk",2025-01-22,181644,64,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-10T20:59:54Z,"funk,funk consciente,trap funk","Love Funk",0.651,0.602,5,-4.544,0,0.457,0.314,0.00000389,0.215,0.756,86.317,5
spotify:track:43ugyXggO4iOtePz71p8Yt,"Solta o Grave","Mc Pedrinho","Mc Pedrinho;DJ R7",2016-01-29,180233,54,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-10T21:00:08Z,"funk","GR6 Music",0.742,0.628,0,-6.216,1,0.545,0.302,0.000839,0.429,0.543,64.612,4
spotify:track:3mR8h8YKamYcrzW6jZhLw3,"Também","Também","Mc Th;Dj Terrorista;DJ Tacinho",2024-03-07,121846,54,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-10T21:00:39Z,"funk,funk carioca","MC TH OFICIAL",0.911,0.947,11,-0.616,0,0.349,0.0479,0,0.0703,0.697,130.143,4
spotify:track:2VCXxwtchwIjamZthZ3D9J,"Ninguém Deu Nada pra Nós","Ninguém Deu Nada pra Nós","Dj Alle da coro;Tz da Coronel;Boladin 211;Oruam",2024-10-29,192991,56,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-17T09:40:30Z,"trap brasileiro,trap funk,funk carioca,trap,hip hop brasileiro,funk,funk de bh,funk consciente,fado","A Cupula Gravadora E Entretenimento Ltda.",0.721,0.525,1,-6.936,0,0.423,0.0807,0,0.739,0.595,126.472,5
spotify:track:1sOekKvVvsXudILOOnNasw,"Nois não é Migo 2","Nois não é Migo 2","MC Ryan SP;MC GP;Boladin 211;Mc Negão Original;MC GH do 7;Mc Dena;Mc Rodrigo do CN;DJ Japa NK",2024-11-07,384014,65,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-17T23:29:09Z,"funk,funk consciente,trap funk,funk de bh,fado,funk carioca","WM Brazil",0.579,0.671,1,-3.732,0,0.478,0.0871,0,0.218,0.525,78.161,5
spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG,"Pirocada Quente","Pirocada Quente","MC Jvila;Mc Negão Original;DJ Dael;DJ Guh Mix",2025-01-28,195692,75,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-17T23:29:16Z,"funk,trap funk,funk consciente","Legenda Records",0.882,0.87,11,-1.803,0,0.32,0.319,0.00000174,0.101,0.75,130,4
spotify:track:2PsrJc45N7xbFo2ZrL4bHD,"Invisível pt.2","Invisível pt.2","Veigh;Supernova Ent;Honaiser;Toledo;Nagalli;Bvga Beatz",2023-10-08,174556,65,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-02-28T22:44:24Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.667,0.486,1,-8.593,0,0.244,0.143,0,0.385,0.487,87.838,4
spotify:track:66M2BhBm05PVdA6PATvOdD,"Aventura Com as Paty","Aventura Com as Paty","Dj Caio Vieira;Dj Alan Melo;DJ WG DO SS;Mc Leozin;Mc Menor DN",2024-04-12,134817,59,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-03T19:03:20Z,"funk,funk de bh","Lucas Produtor",0.65,0.535,0,-2.891,1,0.367,0.66,0.00157,0.0472,0.314,81.764,5
spotify:track:3iDZj9V0RSElRwVgtmMYgJ,"Lei Anti O.R.U.A.M","Liberdade","Oruam;Victor WAO;Maurin",2025-02-21,158608,3,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-08T02:22:05Z,"trap funk,trap brasileiro,funk,trap,hip hop brasileiro","Oruam Distribuições",0.665,0.477,11,-7.596,0,0.529,0.653,0,0.0817,0.304,115.369,4
spotify:track:6XXqPj8USz1oebSmMPCBLC,"Tipo Nino Abravanel","Tipo Nino Abravanel","DJ Gouveia;DJ Dozabri;Mc Rodrigo do CN",2025-01-23,131076,64,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-08T02:22:15Z,"funk,funk carioca,funk de bh","Mandela Music",0.961,0.666,11,-0.687,1,0.0934,0.119,0.0000107,0.0548,0.736,130.059,4
spotify:track:7qrQs4rPGCXnwNyLn2YVCT,"Devolve as Correntes / Invisível","Dos Prédios Deluxe","Veigh;Nagalli;Toledo;Bvga Beatz;Honaiser;Supernova Ent",2023-05-19,140860,63,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-08T02:22:24Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.543,0.414,8,-10.167,0,0.482,0.295,0,0.129,0.352,87.374,4
spotify:track:38JBvhMnbVTmU4yAJtK2c8,"Bota Bem Devagarin","Bota Bem Devagarin","Mc Larissa;Mc Gw;DJ GUSTAVO DA VS",2023-03-15,147778,45,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-08T02:22:41Z,"brega funk,funk,phonk,phonk brasileiro,funk carioca,funk bruxaria","Portuga Records / Funk 24por48",0.933,0.533,5,-3.117,0,0.39,0.19,0,0.21,0.549,130.009,4
spotify:track:22AbXxQbMdVqEz7xJjhccG,"Welcome To Jamrock","Welcome to Jamrock","Damian Marley",2005-01-01,213200,77,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-09T02:47:10Z,"reggae,ragga,reggae raiz","Universal Records/Tuff Gong Records",0.836,0.661,7,-6.502,0,0.338,0.0208,0,0.449,0.753,76.71,4
spotify:track:4Hk1gmBr2KVEXr3hHwSgUi,"Mãe Solteira","Mãe Solteira","DG e Batidão Stronda;Mc Davi;J. Eskine;MC G15",2025-03-03,144000,72,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-11T09:56:43Z,"piseiro,arrocha,funk,forró,brega funk,funk consciente,trap funk,seresta","FORTAL MUSIC",0.745,0.881,4,-2.964,0,0.0335,0.192,0,0.0639,0.967,140.047,4
spotify:track:5zX2Q3p9qd0yicoNIrHGZ8,"Deixa Rolar","Deixa Rolar","MC LUUKY;Leonne;Perera DJ",2025-02-21,208000,61,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-12T19:33:39Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.637,0.323,6,-10.159,0,0.0543,0.856,0,0.11,0.732,119.772,4
spotify:track:6WoRPSzUOTo8vKeaDSSkqG,"Welcome To Jamrock","Best of Reggae","Damian Marley",2021-02-26,213280,0,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-12T19:33:53Z,"reggae,ragga,reggae raiz","UME - Global Clearing House",0.836,0.71,2,-5.415,1,0.319,0.0251,0,0.367,0.784,76.63,4
spotify:track:0mXi9KD428xznGieDycH6o,"Self Esteem (featuring NLE Choppa)","Self Esteem (featuring NLE Choppa)","Lambo4oe;NLE Choppa",2022-11-25,169500,71,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-17T17:50:45Z,"","Artist Partner Group",0.37,0.698,2,-7.468,1,0.0552,0.0135,0,0.135,0.0623,97.863,4
spotify:track:4uZ11Ex6cbzmaXDBtV4iLB,"Self Esteem - Sped Up","Self Esteem Pack (Remixes)","Lambo4oe",2024-02-02,112022,46,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-17T17:51:22Z,"","Artist Partner Group",0.411,0.655,4,-9.046,1,0.0446,0.0263,0.000779,0.193,0.151,148.962,5
spotify:track:6qL5UWxRSQYml9O99ozoLv,"Love Songs - Bonus","Parked Car Convos","Kaash Paige",2019-11-15,148640,82,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-17T17:51:36Z,"","Se Lavi Productions(Kaasha Paige)/Def Jam",0.64,0.355,5,-10.599,1,0.0906,0.83,0.000938,0.11,0.451,120.063,4
spotify:track:3CvpnVAV75lKCcaTtUTpgW,"Se Essa Bunda For Uma Empresa","Se Essa Bunda For Uma Empresa","Chefin;LB Único",2025-02-18,162461,30,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-18T03:14:24Z,"trap brasileiro,trap funk,trap,funk,hip hop brasileiro","Chefin Distribuição",0.791,0.819,9,-2.283,0,0.188,0.513,0,0.0811,0.709,130.005,4
spotify:track:5gcpZiNbE3P2bjgmGDM4nN,"Nova Geração","Nova Geração","MC Iguinho da Capital;DJ RF3",2024-07-26,127476,53,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-18T03:14:44Z,"funk,funk consciente","MEDLEY DE RUA ORIGINAL",0.889,0.682,1,-6.606,1,0.223,0.363,0,0.154,0.952,150.136,4
spotify:track:1VpOT1TfTivUmFjSGSRt1U,"Olha pra Cara de Quem Te...","Olha pra Cara de Quem Te...","MC LUUKY;MC Jvila;DJ Dael",2025-03-06,120916,69,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-20T20:24:17Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.939,0.701,2,-3.701,1,0.246,0.515,0.000116,0.113,0.863,131.024,4
spotify:track:3k6hHOPclz71RdjuCcWFUE,"Por Onde Eu For","Por Onde Eu For","DJ Japa NK;Love Funk;MC LUUKY",2025-02-05,153235,57,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:00:13Z,"funk,trap funk,funk consciente","Love Funk",0.925,0.5,1,-4.986,1,0.0573,0.65,0.00000758,0.101,0.516,130.008,4
spotify:track:5rIv8Ya5G1bLQoXwIKTn80,"Nem Ligo Pro Amor","Nem Ligo Pro Amor","MC LUUKY;Oldilla",2024-08-30,164307,56,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:02:13Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.867,0.488,3,-8.959,0,0.44,0.656,0,0.113,0.828,129.995,4
spotify:track:6YdJ2jJOo143KhXT9qvQVe,"300 no 7","Quem Quer F1 Com o G?","MC GP;MC Jvila;MC LUUKY;Dj Yuri Pedrada",2024-10-25,195572,66,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:06:45Z,"funk,funk consciente,trap funk","MC GP & GR6",0.631,0.614,9,-4.851,1,0.521,0.326,0,0.622,0.612,83.953,5
spotify:track:2iJ6CT5jxBcErhEyduEtdz,"A Nata","A Nata de Tudo - A Ovelha Negra","Mc Negão Original;MC GP;DJ Guh Mix;Mc Dena;MC Bruno MS",2025-02-07,238153,63,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:07:53Z,"funk,trap funk,funk consciente","Cria Hit BR",0.647,0.74,9,-2.054,1,0.435,0.732,0,0.126,0.671,129.78,4
spotify:track:5gA82C4xfyvmRtpD1QdsDz,"Nem Ligo Pro Amor","Menor do Desacato","MC LUUKY;Oldilla",2024-12-03,164307,64,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:07:58Z,"funk,trap funk,funk consciente","EDITORA E GRAVADORA A BASE RECORDS",0.867,0.488,3,-8.959,0,0.44,0.656,0,0.113,0.828,129.995,4
spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Mitsubishi","Celebridade","Orochi;Kizzy",2020-03-27,182181,73,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:08:03Z,"trap brasileiro,hip hop brasileiro,trap funk,trap","Mainstreet Records",0.751,0.571,11,-7.017,0,0.209,0.132,0,0.101,0.698,110.021,4
spotify:track:7c2zWmVMYkqd86M1pL82rS,"Longe de Magnata","Longe de Magnata","Deejhay RB;MC Tuto;MC Joãozinho VT;Borges;Chefin;Kako;MC Vine7",2024-12-17,452762,69,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:08:08Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","Sonar Produtora",0.847,0.36,11,-8.937,0,0.26,0.631,0,0.111,0.502,125.095,4
spotify:track:0j3Cte2hiN6wb7Owc9nQ8h,"Sempre na Simplicidade","Menor do Desacato","MC LUUKY;MC Ryan SP;Dj Victor;Boladin 211;MC Vine7",2024-12-03,300000,59,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:08:13Z,"funk,trap funk,funk consciente,funk de bh,fado","EDITORA E GRAVADORA A BASE RECORDS",0.69,0.771,1,-3.382,0,0.445,0.268,0,0.0965,0.454,116.539,4
spotify:track:0UGGLKM970ymsBBN5TKjsD,"2025","2025","MC Tuto;DJ Oreia",2024-12-16,172820,66,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-21T23:08:34Z,"funk,funk consciente,trap funk","Sonar Produtora",0.702,0.473,10,-10.179,0,0.617,0.386,0.0000133,0.134,0.648,80.165,3
spotify:track:4OMSfAavn8k6HxZ0HwVtV1,"CONFISSÕES PT1","MAGIC SHOW","Nagalli;Menor MC;Dfideliz;CJota;Leviano;Supernova Ent",2024-04-25,213357,69,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-24T23:42:16Z,"trap brasileiro,trap,trap funk,hip hop brasileiro,funk","Supernova Ent",0.681,0.53,4,-8.103,0,0.375,0.599,0,0.451,0.421,125.874,4
spotify:track:7oWd2k0fhorqIpXotLNN9F,"Bolsa de Ombro","Dos Prédios Deluxe","Veigh;G.A;Toledo;H4lfmeasures;6ee;Supernova Ent",2023-05-19,114321,62,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-24T23:42:27Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.681,0.302,9,-12.124,0,0.431,0.482,0,0.108,0.371,126.497,5
spotify:track:4T5HWV1f1t4pAp1tqG7Sm8,"Hoje Que Tu Brota na Minha Base","Hoje Que Tu Brota na Minha Base","Mc Alysson",2018-06-08,176065,36,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-27T18:09:51Z,"funk,funk carioca,brega funk","ADpar",0.857,0.62,8,-3.738,1,0.237,0.733,0,0.0929,0.379,149.889,4
spotify:track:2ZyZnlSYXvWzTDafpuTepq,"Camarote 25 (feat. MC Joãozinho VT)","Camarote 25 (feat. MC Joãozinho VT)","MC Jvila;MC Ryan SP;Mc Negão Original;DJ Dael;MC Joãozinho VT",2025-03-07,304615,58,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-29T17:20:42Z,"funk,trap funk,funk consciente","Legenda Records",0.878,0.701,6,-3.814,0,0.343,0.54,0,0.0925,0.85,129.971,4
spotify:track:4ZALzGyVxoRpFIm6SK9i8h,"Se Enrosca No Arame","Se Enrosca No Arame","Mc Livinho;DJ Oreia",2025-01-28,173801,0,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-29T17:20:51Z,"funk,funk carioca,funk consciente,trap funk","Mc Livinho",0.836,0.637,11,-5.89,1,0.279,0.0646,0.0000144,0.0776,0.769,119.896,4
spotify:track:62BMP3xJ0NupOWjz1eQ0Vj,"Sem Sentimento","Sem Sentimento","MC Roger",2019-05-10,156055,57,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-29T17:21:04Z,"funk,brega funk,funk carioca","Mc Roger",0.899,0.556,10,-3.803,0,0.397,0.167,0,0.0841,0.626,150.015,4
spotify:track:0VRORixdDtAiOkxP85FKAv,"Metaverso","Metaverso","4migor",2023-09-10,156456,0,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-29T17:21:37Z,"","iMusics",0.577,0.624,4,-7.172,1,0.385,0.203,0,0.101,0.765,160.697,4
spotify:track:6n2u9ClY5dNbVF5WWENQTz,"Ontem Me Trombou No Jet","Ontem Me Trombou No Jet","4migor",2023-09-06,141014,0,false,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-29T17:21:45Z,"","iMusics",0.804,0.242,1,-11.746,0,0.642,0.803,0.00000604,0.0907,0.467,119.789,5
spotify:track:20HkmGBexRxeTwjDY1mxOr,"Ela Se Envolve 3 (feat. MC Ryan SP & Mc IG)","Ela Se Envolve 3 (feat. MC Ryan SP & Mc IG)","MC GP;MC Tuto;DJ Japa NK;MC Ryan SP;Mc IG",2025-03-21,259264,61,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-03-29T17:45:48Z,"funk,funk consciente,trap funk","Legenda Records",0.89,0.54,6,-3.799,0,0.573,0.359,0,0.106,0.487,130.008,4
spotify:track:15ymhW6QdrKfkhpeeJvz79,"Os Mlk É Ruim","Os Mlk É Ruim","Mc Negão Original;Veigh;Toledo;DJ Yago;DJ Guh Mix",2025-02-07,192000,54,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-01T19:06:32Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","Cria Hit BR",0.789,0.548,5,-5.45,0,0.351,0.872,0,0.145,0.663,129.892,4
spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Bipolar","Bipolar","Mc Davi;Mc Pedrinho;Mc Don Juan;DJ 900",2021-04-09,276480,60,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-02T23:11:29Z,"funk,funk consciente,trap funk","GR6 Music",0.601,0.36,9,-7.791,0,0.0877,0.586,0,0.0882,0.335,124.993,4
spotify:track:6eNRGL6Nkdg7RhJtmbcl0j,"Luz do Luar","Luz do Luar","Mc Tato;DJ Ak beats",2022-06-14,184615,62,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-02T23:18:37Z,"funk,trap funk","RF PRODUTORA",0.627,0.754,3,-2.505,0,0.0298,0.437,0,0.0963,0.786,130.128,4
spotify:track:0bBwi6ddYeTv5fXgHAdfiH,"Evoque Prata","Evoque Prata","MC MENOR HR;MC MENOR SG;DJ ESCOBAR;A2M PRODUTORA",2022-09-09,107076,22,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-02T23:18:49Z,"funk,funk carioca,funk de bh,funk consciente","GUETTO RECORDS",0.872,0.519,7,-4.467,1,0.244,0.306,0,0.276,0.52,86.768,5
spotify:track:04vzhKfl5HtPEgrdZJCZ7L,"Bagulho Louco","Bagulho Louco","Mc Paiva ZS;Kotim",2022-01-25,124238,60,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-03T20:49:37Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.531,0.464,0,-9.882,0,0.346,0.814,0.00000157,0.133,0.643,170.085,4
spotify:track:4XU8biqm2T3VxsPoX20t2v,"Mel e Skunk","Mel e Skunk","Mc Paiva ZS;DJ Ak beats",2021-07-23,140487,52,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-03T20:49:44Z,"funk,trap funk,funk consciente,funk carioca","RF PRODUTORA",0.955,0.692,10,-2.557,0,0.0603,0.523,0,0.0976,0.6,123.004,4
spotify:track:47OSM2U3bRS1cFDc26TpKw,"Tchau Obrigado","Tchau Obrigado","MC Ryan SP;Mc Kadu;MC GP;Mc Kanhoto;Mc Paiva ZS;Mc IG;Dj Victor",2021-12-20,350117,63,true,31iyzpt6ozhhinwi72azy6ryb6lu,2025-04-03T20:49:59Z,"funk,funk consciente,trap funk,funk carioca","GR6 Music",0.806,0.595,10,-3.628,0,0.575,0.679,0,0.083,0.645,113.11,5
