Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7KYScY2HyYi4K68OFCle4k,"Pai de Mulher Feia","O Que O Igor Guilherme Anda Pensando ?","Mc IG;DJ Oreia",2022-08-24,175058,48,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T18:58:48Z,"funk,trap funk,funk consciente","GR6 Music",0.728,0.445,10,-8.332,0,0.148,0.548,0.00000143,0.385,0.89,169.954,4
spotify:track:763hp5LccmT6CrpsnA57zc,"Só Era Pix, Não Era Amor","O Que O Igor Guilherme Anda Pensando ?","Mc IG;DJ BOY;MC Hariel",2022-08-24,134634,54,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T18:59:19Z,"funk,trap funk,funk consciente","GR6 Music",0.832,0.473,9,-1.307,0,0.19,0.556,0,0.116,0.707,82.064,4
spotify:track:1XlFMIer2WxuSUKb43EQID,"Esquadrilha da Fumaça","O Que O Igor Guilherme Anda Pensando ?","Mc IG;MC Menor da VG;MC PH;DJ Oreia;MC Ryan SP",2022-08-24,251707,58,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:00:20Z,"funk,trap funk,funk consciente,trap brasileiro","GR6 Music",0.637,0.447,11,-8.498,0,0.0977,0.146,0,0.124,0.749,105.155,5
spotify:track:5sHYcDHsrOmJecCe6mWkRb,"Terra da Garoa","O Que O Igor Guilherme Anda Pensando ?","Mc IG",2022-08-24,203294,57,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:00:27Z,"funk,trap funk,funk consciente","GR6 Music",0.622,0.497,1,-8.588,0,0.461,0.699,0.00000472,0.0887,0.962,169.867,4
spotify:track:22p1f7rHf3dDveLVyot0eY,"Noite Paulista","O Que O Igor Guilherme Anda Pensando ?","Mc IG;Mc Paiva ZS;MC PH;MC Ryan SP;Mc Luki;Gabb MC",2022-08-24,323855,60,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:01:07Z,"funk,trap funk,funk consciente,funk carioca,trap brasileiro","GR6 Music",0.717,0.675,6,-4.451,0,0.0977,0.807,0,0.229,0.799,165.964,4
spotify:track:6nmdmb4T63XlqgNgMKuGgM,"Let's Let's Go","O Que O Igor Guilherme Anda Pensando ?","Mc IG;Dj GBR",2022-08-24,210665,46,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:02:14Z,"funk,trap funk,funk consciente","GR6 Music",0.684,0.63,4,-5.656,0,0.632,0.125,0,0.116,0.78,119.105,5
spotify:track:09K1zzSVtouqzXBvAlmIG5,"Meia Noite","Meia Noite","Mc Paiva ZS",2021-11-13,144294,62,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:02:49Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.791,0.389,5,-5.672,0,0.0565,0.826,0.000183,0.106,0.619,125.102,4
spotify:track:6X6XvkXaDGMBBI38yprE0D,"Vitorioso","O Que O Igor Guilherme Anda Pensando ?","Mc IG;DJ Oreia",2022-08-24,177142,39,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:03:37Z,"funk,trap funk,funk consciente","GR6 Music",0.664,0.402,8,-7.489,0,0.39,0.132,0.00127,0.0847,0.572,108.413,5
spotify:track:6auVxS1LlJEDdjE2Khc4W2,"Filha do Jornalista","O Que O Igor Guilherme Anda Pensando ?","Mc IG;DJ Oreia",2022-08-24,126000,62,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:03:49Z,"funk,trap funk,funk consciente","GR6 Music",0.716,0.528,11,-5.464,0,0.363,0.603,0,0.0641,0.676,81.209,4
spotify:track:4ldcxPVAtih8alepJTu8Hx,"Faz Completo, Chefe","Meu Nome Não é Igor %","Mc IG;DJ WN",2023-08-31,127228,62,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:04:15Z,"funk,trap funk,funk consciente","WM Brazil",0.714,0.373,4,-8.01,0,0.0917,0.593,0.00202,0.0897,0.703,165.935,4
spotify:track:62W2f0QOg20ufNjJQHqnkq,"Fernando de Noronha","Meu Nome Não é Igor %","Mc IG;MC Ryan SP;MC PH;DJ Glenner;DJ Oreia;Gabb MC;MC Bruno MS;MC GP;MC Rhamon;Mc Dena;TrapLaudo",2023-08-31,510697,61,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:04:31Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.652,0.556,6,-7.672,0,0.518,0.336,0.00000113,0.0755,0.64,114.591,5
spotify:track:5UJm8uLwHumv20szDWUaDn,"Meu Nome Não é Igor","Meu Nome Não é Igor %","Mc IG;MC Ryan SP;Mc Davi;DJ Glenner;DJ Oreia;Ferrari offG;Kyan;MC Menor da VG;Mc PP da VS;TrapLaudo",2023-08-31,396279,48,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:04:53Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.589,0.398,8,-12.797,0,0.483,0.152,0,0.192,0.699,86.016,4
spotify:track:6q7JErWgt37P12yEAOVT9e,"Dubai Vibes","Meu Nome Não é Igor %","Mc IG;DJ WN;Murillo e LT no Beat;DJ Oreia",2023-08-31,139534,48,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:05:24Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.744,0.65,10,-5.551,1,0.134,0.274,0,0.0936,0.802,171.96,4
spotify:track:21VmGZLEhMu6e8cACBmS2A,"Quem Vai Patrocinar?","Meu Nome Não é Igor %","Mc IG;MC Ryan SP;Kotim",2023-08-31,227294,50,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:05:44Z,"funk,trap funk,funk consciente","WM Brazil",0.797,0.636,10,-5.26,0,0.479,0.259,0.00000152,0.105,0.765,112.856,5
spotify:track:41vXO1HYd7VywQbpCXaJwM,"Sem Gin, Sem Ela 2","Meu Nome Não é Igor %","Mc IG;MC Ryan SP;MC PH;Murillo e LT no Beat;TrapLaudo",2023-08-31,326871,60,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:05:50Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.63,0.463,7,-8.523,1,0.424,0.195,0,0.136,0.608,108.59,5
spotify:track:6nH3inGA5qawCi8pIoHAzA,"Vinho Escocês","Meu Nome Não é Igor %","Mc IG;Mc Daniel;Lil Kid 777;Murillo e LT no Beat;Vulgo FK",2023-08-31,262000,47,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:06:24Z,"funk,trap funk,funk consciente,agronejo,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.813,0.42,11,-8.392,0,0.242,0.251,0,0.103,0.576,115.068,4
spotify:track:2XlFBuim68cXb9Xp7LmERL,"Poderosa","Meu Nome Não é Igor %","Mc IG;Hyperanhas;Murillo e LT no Beat",2023-08-31,291764,40,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:06:57Z,"funk,trap funk,funk consciente,trap brasileiro,hip hop brasileiro","WM Brazil",0.616,0.5,3,-7.141,0,0.395,0.186,0,0.0615,0.476,119.088,3
spotify:track:0h9lkPDCiDvAy6wbDpfPLt,"Antes de Ir","Meu Nome Não é Igor %","Mc IG;Gica;DJ Glenner",2023-08-31,160941,46,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:07:26Z,"funk,trap funk,funk consciente,pagode,samba","WM Brazil",0.612,0.533,1,-9.138,0,0.0986,0.544,0,0.089,0.636,84.335,4
spotify:track:3wt0aPBQ4B8Bolajh7yH0A,"Pedreiro","Meu Nome Não é Igor %","Mc IG;Murillo e LT no Beat",2023-08-31,136744,45,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:07:53Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.656,0.486,0,-7.413,1,0.21,0.525,0.0000108,0.171,0.543,112.983,5
spotify:track:37aLQx7BaA9LpDsqr9tKx6,"FEFA","Meu Nome Não é Igor %","Mc IG;TrapLaudo;MC GP;Mc Dena",2023-08-31,281481,51,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T19:08:26Z,"funk,trap funk,funk consciente","WM Brazil",0.643,0.465,7,-4.535,1,0.198,0.102,0,0.187,0.657,161.817,4
spotify:track:7iBATFYW03nTefCrkadzWb,"Vingança","Vingança","Mc Jacaré;MC LUUKY;dj andreoli",2026-04-15,140307,76,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T21:53:33Z,"funk,trap funk,funk carioca,funk consciente,electro","Universal Music Ltda (S&D)",0.789,0.795,0,-1.792,0,0.477,0.708,0,0.151,0.752,86.642,5
spotify:track:2XiUVzQKxo90I5I8BDHOar,"Angelotti💄","Angelotti💄","Mc Negão Original;Mc Magrinho;DJ Guh Mix",2025-08-06,161221,55,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-24T22:40:49Z,"funk,trap funk,funk consciente,funk de bh,funk bruxaria","WM Brazil",0.816,0.689,6,-5.121,0,0.437,0.464,0,0.15,0.57,130.896,4
spotify:track:60194PPtpd4w0rkmxRgmIF,"Que Papo é Esse IG? (Boca de Sacola)","Que Papo é Esse IG? (Boca de Sacola)","Mc IG;MC Jvila;DJ Glenner",2026-01-26,127500,63,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-25T16:10:56Z,"funk,trap funk,funk consciente","WM Brazil",0.892,0.486,9,-8.068,1,0.439,0.369,0,0.066,0.84,128.046,4
spotify:track:5QkeXBy5eok69gR8i8qOQT,"Onze Horas no Relógio","A Nata de Tudo - A Ovelha Negra","Mc Negão Original;MC Joãozinho VT;DJ David LP",2025-02-07,160615,53,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-26T17:14:00Z,"funk,trap funk,funk consciente","Cria Hit BR",0.833,0.615,3,-5.964,0,0.299,0.76,0,0.107,0.682,130.013,4
spotify:track:1splysYlpV8sadPKf0f6By,"Falou Que Era Clt","A Nata de Tudo - A Ovelha Negra","Mc Negão Original;DJ Guh Mix",2025-02-07,136615,46,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-26T17:15:02Z,"funk,trap funk,funk consciente","Cria Hit BR",0.849,0.62,11,-6.342,0,0.494,0.687,0.0000111,0.304,0.615,130.17,4
spotify:track:1mdTOH62rLqnTUZZfJ5kln,"Louco no Pião","Louco no Pião","Mc Negão Original;MC Ryan SP;DJ Japa NK;Murillo e LT no Beat",2025-03-28,206774,57,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-26T17:15:59Z,"funk,trap funk,funk consciente,trap brasileiro","Fusion Records",0.673,0.671,2,-3.724,0,0.414,0.307,0,0.137,0.423,130.096,4
spotify:track:2UdsMaQLjbjOeo73zDbjwP,"Baile no Morro","Baile no Morro","MC Tairon;Mc Vitin Da Igrejinha;Dj Win;life song",2022-06-17,140307,66,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-27T21:58:03Z,"funk de bh,funk","ID1642 - Life Song Records",0.714,0.404,3,-7.903,0,0.452,0.457,0,0.0701,0.782,130.088,4
spotify:track:123djPEXgOcRG1BsWNCNX9,"Concorrência","Concorrência","Ryu The Runner",2026-04-12,147483,33,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-27T22:11:03Z,"","Trific",0.764,0.301,1,-12.279,1,0.0595,0.175,0,0.155,0.274,132.043,4
spotify:track:2329XxRFYoAPdQSb4DmjXQ,"Deus, Por favor","Todo Mundo Odeia o IG","Mc IG;Mc Kevin;DJ WN;MC PH",2024-03-21,279000,58,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-27T22:33:39Z,"funk,trap funk,funk consciente,trap brasileiro","WM Brazil",0.715,0.411,8,-8.585,1,0.309,0.162,0,0.104,0.585,82.452,3
spotify:track:0VbsQqFP4YkpiwyjIXC21h,"Profissão de Risco","Profissão de Risco","LEALL;Veigh;Kayode;Nagalli;Celo1st",2021-10-29,192013,37,false,31pukwc6x5g7m2u2elje37e7ppje,2026-04-29T01:26:07Z,"boom bap,hip hop brasileiro,trap brasileiro,grime,trap funk,trap","Supernova Ent",0.695,0.753,1,-5.579,1,0.0617,0.0387,0,0.279,0.465,140.088,4
spotify:track:7nOxsZknNkvZuWgk2ZdAjM,"Drift Edition","Drift Edition","Celo1st;Massaru;Veigh;ONNiKA",2021-04-30,177391,34,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-29T01:26:46Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Firstboyz / 1stBoiz Ententainment",0.898,0.583,0,-7.722,0,0.118,0.181,0,0.0981,0.367,138.056,4
spotify:track:6XXqPj8USz1oebSmMPCBLC,"Tipo Nino Abravanel","Tipo Nino Abravanel","DJ Gouveia;DJ Dozabri;Mc Rodrigo do CN",2025-01-23,131076,64,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-29T02:39:03Z,"funk,funk carioca,funk de bh","Mandela Music",0.961,0.666,11,-0.687,1,0.0934,0.119,0.0000107,0.0548,0.736,130.059,4
spotify:track:3z79zGWdemQfhhbCnhi0gn,"Duas Palavras","Duas Palavras","Boaventura",2023-08-11,133000,54,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-29T23:03:01Z,"trap brasileiro,trap,trap funk","Trap Select",0.448,0.583,7,-7.434,0,0.312,0.0857,0,0.0916,0.625,177.457,3
spotify:track:4tr1iblR7CglyVmsKhuhvL,"Cola No Ap","Malokeragem","MC GP;Mc Dena;Mc IG;DJ Glenner",2022-05-27,304953,66,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-29T23:05:39Z,"funk,funk consciente,trap funk","Nova Era",0.554,0.418,10,-4.654,0,0.357,0.636,0,0.0911,0.598,113.225,5
spotify:track:6XskAqvDLILS4lHYufqK2D,"Mônaco Freestyle","Eu Venci o Mundo","Veigh;Supernova Ent",2025-06-26,112000,64,true,31pukwc6x5g7m2u2elje37e7ppje,2026-04-30T09:37:51Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment",0.778,0.606,6,-5.185,0,0.174,0.273,0,0.115,0.221,119.945,4
spotify:track:255dJ8lHxdUsNEvbaakTPB,"Noite Carioca","Bad Boys","Mc IG;MC Ryan SP;Murillo e LT no Beat;MC PH;MC GP;TrapLaudo;MC Nego Micha;Borges;MC Maneirinho;L7NNON;Bielzin;Mc Cidinho General",2024-08-21,810000,59,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-01T15:39:01Z,"funk,trap funk,funk consciente,trap brasileiro,funk carioca,trap,hip hop brasileiro","WM Brazil",0.522,0.657,9,-4.203,1,0.255,0.203,0,0.322,0.516,90.022,3
spotify:track:6kaWah1Acn1dtNjAy6sm1p,"Diário de um Cafajeste","Diário de um Cafajeste","DJ Oreia;Mc Lele JP;MC Meno K;MC Ryan SP;MC Tuto;Mc Negão Original",2025-11-06,357120,84,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-02T02:23:42Z,"funk,funk consciente,trap funk,funk carioca","GRINGOS WORLD PRODUTORA",0.721,0.521,5,-6.149,0,0.653,0.217,0.00541,0.0847,0.831,125.019,4
spotify:track:6hd2ldv73UMkSeJrucp7Lq,"eu n vou atender.","Fotos de Ontem","Igão;Veigh;Bvga Beatz;Honaiser;Galdino;EHXIS;Toledo",2023-12-15,146086,42,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-04T23:14:18Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","EHXIS",0.791,0.527,4,-5.713,0,0.0942,0.639,0,0.186,0.499,91.912,4
spotify:track:7vT7jEmtlRnKNThbgRxug6,"Luz Apagada","1 Beat 1 Letra","MC Hariel;Mc Kitinho;Veigh",2022-12-16,204461,45,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-04T23:16:49Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.802,0.665,8,-6.324,0,0.342,0.29,0,0.0886,0.553,130.006,4
spotify:track:2vEjbBAGrX9Ygj5DzcWTCr,"Castelo de Areia","Dacoromode","Tz da Coronel;Veigh;Djonga;meLLo;Cúpula",2023-10-18,222280,54,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-05T21:52:44Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,boom bap","Cúpula",0.734,0.553,7,-8.518,0,0.118,0.107,0,0.328,0.576,149.98,4
spotify:track:0hWc5QZGLh14Skp6rKPB9C,"Sim ou Não - Ao Vivo","Sim ou Não (Ao Vivo)","LUDMILLA;Veigh",2024-02-19,192160,39,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-05T21:54:54Z,"pagode,pop nacional,funk pop,funk,pagode baiano,funk carioca,samba,trap brasileiro,trap funk,trap,hip hop brasileiro","SEM QUERER MUSIC",0.713,0.634,0,-8.106,1,0.271,0.808,0,0.653,0.525,100.051,4
spotify:track:449BJmYTFxZiF3hIyRrrOw,"O Justo Não Treme","O Justo Não Treme","Veigh;Nagalli;Supernova Ent",2022-06-15,169057,45,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-05T21:56:26Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Veigh under exclusive license of UnitedMasters",0.749,0.532,1,-8.516,0,0.0688,0.0658,0,0.073,0.66,114.949,4
spotify:track:5lzozMoomZNhvKRoqNVg3t,"Foragido","Foragido","Kayin;Veigh;OGBEATZZ",2024-01-18,138920,47,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-05T22:14:14Z,"trap brasileiro,trap funk,trap,hip hop brasileiro,funk consciente,funk","Kayin",0.783,0.67,10,-4.634,0,0.291,0.647,0,0.129,0.527,131.077,4
spotify:track:2eYtp7oSUhIXIVEXTCK9r4,"Ensinamento do Pai","Um Toque de Malandragem","MC Ryan SP;Veigh",2023-09-12,201869,44,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-05T22:18:57Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.623,0.486,3,-11.574,0,0.37,0.619,0,0.15,0.744,78.941,3
spotify:track:5WGTBzRLbjj0Sm3Br8X1rI,"Bandido Não Dança","Bandido Não Dança","Mc Paiva ZS;Gabb MC;Dj Aladin GDB;Love Funk",2022-12-27,126461,55,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-06T22:42:51Z,"funk,trap funk,funk consciente,funk carioca","Love Funk",0.585,0.465,9,-7,1,0.119,0.326,0,0.0714,0.512,85.672,5
spotify:track:2E8sqeYKsbhxrEio1U7CxM,"Medley de Igaratá 6","Medley de Igaratá 6","Mc Negão Original;DJ Guh Mix",2025-05-31,235037,53,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-07T00:58:24Z,"funk,trap funk,funk consciente","WM Brazil",0.907,0.752,10,-4.262,1,0.389,0.452,0,0.0817,0.939,130.049,4
spotify:track:6gyZcQE4MipgjHZzwBT1Zw,"Quero Ir Pra Longe","Cadê o Negão?","Mc Negão Original;DJ David LP",2026-05-07,157441,49,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:13:41Z,"funk,trap funk,funk consciente","WM Brazil",0.865,0.643,1,-3.668,0,0.185,0.753,0,0.106,0.654,125.144,4
spotify:track:5cJPepQdpAHKPfyvFDh8aA,"O NK Tava Comigo","Cadê o Negão?","Mc Negão Original;MC Neguinho do Kaxeta;DJ David LP;Vital",2026-05-07,253441,47,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:15:52Z,"funk,trap funk,funk consciente","WM Brazil",0.78,0.722,7,-3.806,0,0.372,0.544,0,0.238,0.779,124.944,3
spotify:track:5S91A1xQcUBBkniTVVXyiH,"Comedinha Ficou Bravo 2","Cadê o Negão?","Mc Negão Original;MC Meno K;DJ Japa NK",2026-05-07,177232,66,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:17:44Z,"funk,trap funk,funk consciente,funk carioca","WM Brazil",0.581,0.859,11,-2.345,0,0.367,0.194,0.0000278,0.462,0.393,86.575,5
spotify:track:4NLx9UfDFiNb0oPPL7i2fT,"Tá Moiado","Cadê o Negão?","Mc Negão Original;Mc Kadu;MC Ryan SP;Dj Aladin GDB;Oldilla",2026-05-07,260950,52,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:22:38Z,"funk,trap funk,funk consciente","WM Brazil",0.844,0.896,9,-3.201,0,0.349,0.497,0.0000685,0.118,0.513,126.19,4
spotify:track:0teKmrdiyr6b4JUPFiort3,"Santificado","Cadê o Negão?","Mc Negão Original;Mc Fidelis;MC Meno K;Mc Dena;DJ David LP;Menor MC",2026-05-07,322151,48,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:24:35Z,"funk,trap funk,funk consciente,funk carioca,trap brasileiro,trap","WM Brazil",0.784,0.56,2,-5.601,0,0.198,0.699,0,0.405,0.707,129.916,4
spotify:track:1d585ui9pw5vnSqIub9CsL,"Carta Aberta","Cadê o Negão?","Mc Negão Original;MC Jvila;Vulgo FK;MC GH Original;Dj Aladin GDB;Gudy;Mc Bruninho da Praia",2026-05-07,370392,50,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:25:22Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.661,0.805,5,-3.332,0,0.512,0.481,0,0.106,0.469,126.555,4
spotify:track:4h4O3xHdE6kXlZdTAx3zKS,"Não Consigo Mudar","Cadê o Negão?","Mc Negão Original;MC Jvila;Mc IG;MC Ryan SP;Marquinho no Beat",2026-05-07,310153,44,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:26:04Z,"funk,trap funk,funk consciente,trap brasileiro,trap","WM Brazil",0.727,0.865,4,-3.906,0,0.223,0.0103,0,0.23,0.494,130.076,4
spotify:track:0tMTp4hqUfrSaNTGrqkII5,"Desembarque","Cadê o Negão?","Mc Negão Original;Vulgo FK;Yunk Vino;Aaron Modesto;Galdino;H4lfmeasures;Nagalli;Toledo",2026-05-07,225456,51,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:27:58Z,"funk,trap funk,funk consciente,trap brasileiro,trap,hip hop brasileiro","WM Brazil",0.594,0.517,7,-4.494,1,0.325,0.759,0.000168,0.116,0.301,128.893,4
spotify:track:7HJ3nwixiDghEzaNBZ97Cl,"Vagalumes - Versão Malvadona","Cadê o Negão?","Mc Negão Original;Mc Jacaré;MC Ryan SP;POLLO;Vital;DJ PEPI",2026-05-07,319424,47,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:28:31Z,"funk,trap funk,funk consciente,funk carioca","WM Brazil",0.568,0.555,11,-6.175,0,0.156,0.311,0,0.118,0.688,88.415,3
spotify:track:291sDTtVrHIxtdXNv7CKAP,"Relikia do K","Cadê o Negão?","Mc Negão Original;MC Ryan SP;Mc Dena;Vital",2026-05-07,264606,45,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:30:31Z,"funk,trap funk,funk consciente","WM Brazil",0.528,0.579,2,-4.304,0,0.389,0.282,0,0.171,0.567,75.74,5
spotify:track:4KX0RbKTvLxlFjHZBSMNWL,"Torra a Paciência","Cadê o Negão?","Mc Negão Original;MC LUUKY;MC Ryan SP;DJ Japa NK;DJ WILL TN",2026-05-07,170138,68,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:31:20Z,"funk,trap funk,funk consciente","WM Brazil",0.819,0.679,9,-4.354,0,0.156,0.353,0,0.087,0.86,130.032,4
spotify:track:6ALMKbp9nlbJBu2quTBnpF,"Medley de Igaratá 8","Cadê o Negão?","Mc Negão Original;DJ David LP",2026-05-07,397846,48,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:32:33Z,"funk,trap funk,funk consciente","WM Brazil",0.836,0.803,5,-3.246,0,0.32,0.244,0,0.11,0.787,129.959,4
spotify:track:5jl1QkydarWDBWPy2Rz9W0,"Vacilona","Cadê o Negão?","Mc Negão Original;J. Eskine;MC RN do Capão;Mc Iguinho Ct;ZK Beats",2026-05-07,343384,49,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T00:32:47Z,"funk,trap funk,funk consciente,arrocha,piseiro,forró,seresta,ragga,dancehall","WM Brazil",0.51,0.756,11,-4.682,0,0.433,0.238,0,0.184,0.666,84.173,3
spotify:track:0wR3W3amz8PLcIymJR7JuO,"EDWARD","ADULTO IDEAL VOL.2","Ryu, The Runner;Brandão85;Yunk Vino;Tuti;NovaChance;Neckklace",2026-04-23,190588,40,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T18:40:41Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.754,0.589,9,-4.621,1,0.101,0.0693,0,0.109,0.43,136.036,4
spotify:track:2fX3wDLDCk4qFyNbx9jbMJ,"PERFUME ÁRABE","ADULTO IDEAL VOL.2","Ryu, The Runner;Tz da Coronel;Deluca",2026-04-23,164469,47,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T18:41:04Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.713,0.613,5,-2.663,0,0.0747,0.0896,0,0.0905,0.334,142.953,4
spotify:track:6WXglvTFRmjlHHhgjYMNif,"Ilusão (Cracolândia)","Ilusão (Cracolândia)","MC Hariel;Alok;Djay W;Mc Davi;MC Ryan SP;Salvador Da Rima",2020-11-13,324000,65,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T18:58:56Z,"funk,funk consciente,trap funk,brazilian bass,eletronic,slap house,eletrohouse,trap brasileiro","GR6 Music",0.628,0.624,9,-7.968,0,0.254,0.112,0,0.197,0.47,159.646,4
spotify:track:22bl3LPkCHQSBhCAdw8Jwk,"Famoso Ímã | O poderoso chatão","Famoso Ímã | O poderoso chatão","Mc Lele JP;Mc Poze do Rodo;MC Leozinho ZS;DJ GORDINHO DA VF",2026-02-18,217845,85,false,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T22:20:15Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","GRINGOS WORLD PRODUTORA",0.84,0.716,0,-1.429,1,0.259,0.52,0.00000768,0.205,0.578,129.945,4
spotify:track:0yL7K9MzC20uBesZTPY81r,"Pandora","Pandora","DJ Matt D;Menor MC;MC GP;Vulgo FK",2021-11-26,177000,70,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-08T22:26:11Z,"funk,funk consciente,trap funk,trap brasileiro,trap,hip hop brasileiro","GREE CASSUA",0.688,0.458,1,-9.138,0,0.588,0.14,0,0.407,0.559,124.553,4
spotify:track:5poQXGnGdCQgk62Qgsm5cn,"Faz Uns Dias / Jeito Que Te Faço Poderosa","O Cara Do Momento","MC PH;TrapLaudo;Murillo e LT no Beat;Solanno;011Frank;Mc IG;Prado",2023-11-29,277590,65,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-09T02:29:48Z,"funk,trap funk,funk consciente,trap brasileiro,hip hop brasileiro","GR6 Music",0.511,0.502,3,-4.708,0,0.0578,0.809,0.0000271,0.198,0.848,110.863,5
spotify:track:5NYqvfrt7W4mUMX3FpNO0v,"Tipo IG","O Cara Do Momento","MC PH;Solanno;Mc IG;Murillo e LT no Beat",2023-11-29,146823,53,true,31pukwc6x5g7m2u2elje37e7ppje,2026-05-09T02:30:57Z,"funk,trap funk,funk consciente,trap brasileiro","GR6 Music",0.773,0.631,4,-3.262,1,0.0564,0.473,0,0.161,0.42,113.306,5
